canonical_package_id,event_patch_candidate_id,event_id,region,patch_id,patch_namespace,crosswalk_status,sentinel_date_status,date_linkability_status,evidence_status,phenomenon_status,coordinate_status,geometry_status,overlay_status,ground_reference_status,training_label_status,qa_status,package_status,can_create_ground_reference,can_create_training_label,notes
CP_v2ae_00000,EPC_v1us_00000,PET_2022_02_15,PET,PET_00016,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,DOCUMENT_ONLY_NO_GEODATA,MIXED_FLOOD_AND_MASS_MOVEMENT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00115,EPC_v1us_00115,PET_2024_03_21_28,PET,PET_26,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00116,EPC_v1us_00116,REC_2022_05_24_30,REC,REC_00019,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00117,EPC_v1us_00117,REC_2022_05_24_30,REC,REC_00183,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00118,EPC_v1us_00118,REC_2022_05_24_30,REC,REC_00204,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00119,EPC_v1us_00119,REC_2022_05_24_30,REC,REC_00205,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00120,EPC_v1us_00120,REC_2022_05_24_30,REC,REC_00227,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00121,EPC_v1us_00121,REC_2022_05_24_30,REC,REC_00260,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00122,EPC_v1us_00122,REC_2022_05_24_30,REC,REC_00276,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00123,EPC_v1us_00123,REC_2022_05_24_30,REC,REC_00279,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00124,EPC_v1us_00124,REC_2022_05_24_30,REC,REC_00289,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00125,EPC_v1us_00125,REC_2022_05_24_30,REC,REC_00290,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00126,EPC_v1us_00126,REC_2022_05_24_30,REC,REC_00291,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00127,EPC_v1us_00127,REC_2022_05_24_30,REC,REC_00292,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00128,EPC_v1us_00128,REC_2022_05_24_30,REC,REC_00294,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00129,EPC_v1us_00129,REC_2022_05_24_30,REC,REC_00296,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00130,EPC_v1us_00130,REC_2022_05_24_30,REC,REC_00299,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00131,EPC_v1us_00131,REC_2022_05_24_30,REC,REC_00302,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00132,EPC_v1us_00132,REC_2022_05_24_30,REC,REC_00313,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00133,EPC_v1us_00133,REC_2022_05_24_30,REC,REC_00314,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00134,EPC_v1us_00134,REC_2022_05_24_30,REC,REC_00354,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00135,EPC_v1us_00135,REC_2022_05_24_30,REC,REC_00355,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00136,EPC_v1us_00136,REC_2022_05_24_30,REC,REC_00364,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00137,EPC_v1us_00137,REC_2022_05_24_30,REC,REC_00388,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00138,EPC_v1us_00138,REC_2022_05_24_30,REC,REC_00458,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00139,EPC_v1us_00139,REC_2022_05_24_30,REC,REC_00460,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00140,EPC_v1us_00140,REC_2022_05_24_30,REC,REC_00481,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00141,EPC_v1us_00141,REC_2022_05_24_30,REC,REC_00482,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00142,EPC_v1us_00142,REC_2022_05_24_30,REC,REC_00483,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00143,EPC_v1us_00143,REC_2022_05_24_30,REC,REC_00501,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00144,EPC_v1us_00144,REC_2022_05_24_30,REC,REC_00502,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00145,EPC_v1us_00145,REC_2022_05_24_30,REC,REC_00503,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00146,EPC_v1us_00146,REC_2022_05_24_30,REC,REC_00505,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00147,EPC_v1us_00147,REC_2022_05_24_30,REC,REC_00506,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00148,EPC_v1us_00148,REC_2022_05_24_30,REC,REC_00525,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00149,EPC_v1us_00149,REC_2022_05_24_30,REC,REC_00526,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00150,EPC_v1us_00150,REC_2022_05_24_30,REC,REC_00529,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00151,EPC_v1us_00151,REC_2022_05_24_30,REC,REC_00548,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00152,EPC_v1us_00152,REC_2022_05_24_30,REC,REC_00550,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00153,EPC_v1us_00153,REC_2022_05_24_30,REC,REC_01,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00154,EPC_v1us_00154,REC_2022_05_24_30,REC,REC_02,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
