regression_id,artifact_path,check_type,violation_count,status,severity,notes
GR_v2am_00464,docs/tcc_exports/v2al_manuscript_integration/v2al_discussao_section_candidate.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00465,docs/tcc_exports/v2al_manuscript_integration/v2al_discussao_section_candidate.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00466,docs/tcc_exports/v2al_manuscript_integration/v2al_discussao_section_candidate.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00467,docs/tcc_exports/v2al_manuscript_integration/v2al_discussao_section_candidate.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00468,docs/tcc_exports/v2al_manuscript_integration/v2al_discussao_section_candidate.tex,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00469,docs/tcc_exports/v2al_manuscript_integration/v2al_discussao_section_candidate.tex,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00470,docs/tcc_exports/v2al_manuscript_integration/v2al_discussao_section_candidate.tex,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00471,docs/tcc_exports/v2al_manuscript_integration/v2al_discussao_section_candidate.tex,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00472,docs/tcc_exports/v2al_manuscript_integration/v2al_discussao_section_candidate.tex,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00473,docs/tcc_exports/v2al_manuscript_integration/v2al_discussao_section_candidate.tex,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00474,docs/tcc_exports/v2al_manuscript_integration/v2al_limitacoes_trabalhos_futuros_section_candidate.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00475,docs/tcc_exports/v2al_manuscript_integration/v2al_limitacoes_trabalhos_futuros_section_candidate.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00476,docs/tcc_exports/v2al_manuscript_integration/v2al_limitacoes_trabalhos_futuros_section_candidate.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00477,docs/tcc_exports/v2al_manuscript_integration/v2al_limitacoes_trabalhos_futuros_section_candidate.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00478,docs/tcc_exports/v2al_manuscript_integration/v2al_limitacoes_trabalhos_futuros_section_candidate.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00479,docs/tcc_exports/v2al_manuscript_integration/v2al_limitacoes_trabalhos_futuros_section_candidate.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00480,docs/tcc_exports/v2al_manuscript_integration/v2al_limitacoes_trabalhos_futuros_section_candidate.tex,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00481,docs/tcc_exports/v2al_manuscript_integration/v2al_limitacoes_trabalhos_futuros_section_candidate.tex,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00482,docs/tcc_exports/v2al_manuscript_integration/v2al_limitacoes_trabalhos_futuros_section_candidate.tex,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00483,docs/tcc_exports/v2al_manuscript_integration/v2al_limitacoes_trabalhos_futuros_section_candidate.tex,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00484,docs/tcc_exports/v2al_manuscript_integration/v2al_limitacoes_trabalhos_futuros_section_candidate.tex,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00485,docs/tcc_exports/v2al_manuscript_integration/v2al_limitacoes_trabalhos_futuros_section_candidate.tex,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00486,docs/tcc_exports/v2al_manuscript_integration/v2al_manual_patch_plan.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00487,docs/tcc_exports/v2al_manuscript_integration/v2al_manual_patch_plan.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00488,docs/tcc_exports/v2al_manuscript_integration/v2al_manual_patch_plan.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00489,docs/tcc_exports/v2al_manuscript_integration/v2al_manual_patch_plan.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00490,docs/tcc_exports/v2al_manuscript_integration/v2al_manual_patch_plan.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00491,docs/tcc_exports/v2al_manuscript_integration/v2al_manual_patch_plan.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00492,docs/tcc_exports/v2al_manuscript_integration/v2al_metodologia_section_candidate.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00493,docs/tcc_exports/v2al_manuscript_integration/v2al_metodologia_section_candidate.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00494,docs/tcc_exports/v2al_manuscript_integration/v2al_metodologia_section_candidate.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00495,docs/tcc_exports/v2al_manuscript_integration/v2al_metodologia_section_candidate.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00496,docs/tcc_exports/v2al_manuscript_integration/v2al_metodologia_section_candidate.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00497,docs/tcc_exports/v2al_manuscript_integration/v2al_metodologia_section_candidate.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00498,docs/tcc_exports/v2al_manuscript_integration/v2al_metodologia_section_candidate.tex,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00499,docs/tcc_exports/v2al_manuscript_integration/v2al_metodologia_section_candidate.tex,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00500,docs/tcc_exports/v2al_manuscript_integration/v2al_metodologia_section_candidate.tex,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00501,docs/tcc_exports/v2al_manuscript_integration/v2al_metodologia_section_candidate.tex,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00502,docs/tcc_exports/v2al_manuscript_integration/v2al_metodologia_section_candidate.tex,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00503,docs/tcc_exports/v2al_manuscript_integration/v2al_metodologia_section_candidate.tex,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00504,docs/tcc_exports/v2al_manuscript_integration/v2al_orientador_review_packet.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00505,docs/tcc_exports/v2al_manuscript_integration/v2al_orientador_review_packet.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00506,docs/tcc_exports/v2al_manuscript_integration/v2al_orientador_review_packet.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00507,docs/tcc_exports/v2al_manuscript_integration/v2al_orientador_review_packet.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00508,docs/tcc_exports/v2al_manuscript_integration/v2al_orientador_review_packet.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00509,docs/tcc_exports/v2al_manuscript_integration/v2al_orientador_review_packet.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00510,docs/tcc_exports/v2al_manuscript_integration/v2al_resultados_section_candidate.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00511,docs/tcc_exports/v2al_manuscript_integration/v2al_resultados_section_candidate.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00512,docs/tcc_exports/v2al_manuscript_integration/v2al_resultados_section_candidate.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00513,docs/tcc_exports/v2al_manuscript_integration/v2al_resultados_section_candidate.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00514,docs/tcc_exports/v2al_manuscript_integration/v2al_resultados_section_candidate.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00515,docs/tcc_exports/v2al_manuscript_integration/v2al_resultados_section_candidate.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00516,docs/tcc_exports/v2al_manuscript_integration/v2al_resultados_section_candidate.tex,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00517,docs/tcc_exports/v2al_manuscript_integration/v2al_resultados_section_candidate.tex,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00518,docs/tcc_exports/v2al_manuscript_integration/v2al_resultados_section_candidate.tex,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00519,docs/tcc_exports/v2al_manuscript_integration/v2al_resultados_section_candidate.tex,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00520,docs/tcc_exports/v2al_manuscript_integration/v2al_resultados_section_candidate.tex,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00521,docs/tcc_exports/v2al_manuscript_integration/v2al_resultados_section_candidate.tex,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00522,docs/tcc_exports/v2al_manuscript_integration/v2al_safe_table_captions.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00523,docs/tcc_exports/v2al_manuscript_integration/v2al_safe_table_captions.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00524,docs/tcc_exports/v2al_manuscript_integration/v2al_safe_table_captions.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00525,docs/tcc_exports/v2al_manuscript_integration/v2al_safe_table_captions.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00526,docs/tcc_exports/v2al_manuscript_integration/v2al_safe_table_captions.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00527,docs/tcc_exports/v2al_manuscript_integration/v2al_safe_table_captions.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
