binding_id,anchor_id,asset_id,patch_id,region,sensor,platform,scene_id,acquisition_datetime,cloud_cover,tile_id,geometry_status,geometry_path,bbox,crs,crs_status,binding_strength,binding_evidence_source,binding_evidence_level,conflict_status,stac_status,day10_status,can_stac_dry_run,can_stac_real_next_step,can_crop_private_next_step,can_compute_spectral_features_now,blocking_reason,next_action
MV2_13_BIND_00139,MV2_12_ANCHOR_00139,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00140,MV2_12_ANCHOR_00140,,,,,,,2022-06-02,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00141,MV2_12_ANCHOR_00141,,,,,,,2022-06-02,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00142,MV2_12_ANCHOR_00142,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00143,MV2_12_ANCHOR_00143,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00144,MV2_12_ANCHOR_00144,,,,,,,2022-05-24,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00145,MV2_12_ANCHOR_00145,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00146,MV2_12_ANCHOR_00146,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00147,MV2_12_ANCHOR_00147,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00148,MV2_12_ANCHOR_00148,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00149,MV2_12_ANCHOR_00149,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00150,MV2_12_ANCHOR_00150,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00151,MV2_12_ANCHOR_00151,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00152,MV2_12_ANCHOR_00152,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00153,MV2_12_ANCHOR_00153,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00154,MV2_12_ANCHOR_00154,,,,S2_MSI,Sentinel-2,20220118T130239_20220118T130322_T23KPR,,,,ABSENT,,,,ABSENT,BINDING_WEAK,scene_id_text,TEXT_OR_SCENE_UNLINKED,NONE,STAC_BLOCKED_NO_PATCH,DAY10_BLOCKED_NO_GEOMETRY,false,false,false,false,sem_patch_id_para_AOI_e_overlay,vincular_esta_cena_a_um_patch_e_asset_oficial_sem_inferencia_de_tile
MV2_13_BIND_00155,MV2_12_ANCHOR_00155,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00156,MV2_12_ANCHOR_00156,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00157,MV2_12_ANCHOR_00157,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00158,MV2_12_ANCHOR_00158,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00159,MV2_12_ANCHOR_00159,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00160,MV2_12_ANCHOR_00160,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00161,MV2_12_ANCHOR_00161,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00162,MV2_12_ANCHOR_00162,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00163,MV2_12_ANCHOR_00163,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00164,MV2_12_ANCHOR_00164,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00165,MV2_12_ANCHOR_00165,,,,S2_MSI,Sentinel-2,20220118T130239_20220118T130322_T23KPR,2026-06-18,,T23KPR,ABSENT,,,,ABSENT,BINDING_WEAK,scene_id_text,TEXT_OR_SCENE_UNLINKED,NONE,STAC_BLOCKED_NO_PATCH,DAY10_BLOCKED_NO_GEOMETRY,false,false,false,false,sem_patch_id_para_AOI_e_overlay,vincular_esta_cena_a_um_patch_e_asset_oficial_sem_inferencia_de_tile
MV2_13_BIND_00166,MV2_12_ANCHOR_00166,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00167,MV2_12_ANCHOR_00167,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00168,MV2_12_ANCHOR_00168,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00169,MV2_12_ANCHOR_00169,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00170,MV2_12_ANCHOR_00170,,,,S2_MSI,Sentinel-2,20220118T130239_20220118T130322_T23KPR,2026-06-18,,T23KPR,ABSENT,,,,ABSENT,BINDING_WEAK,scene_id_text,TEXT_OR_SCENE_UNLINKED,NONE,STAC_BLOCKED_NO_PATCH,DAY10_BLOCKED_NO_GEOMETRY,false,false,false,false,sem_patch_id_para_AOI_e_overlay,vincular_esta_cena_a_um_patch_e_asset_oficial_sem_inferencia_de_tile
MV2_13_BIND_00171,MV2_12_ANCHOR_00171,,,,,,,,,T23KPR,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00172,MV2_12_ANCHOR_00172,,,,,,,2022-02-15,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00173,MV2_12_ANCHOR_00173,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00174,MV2_12_ANCHOR_00174,,,,,,,,,T23KPR,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00175,MV2_12_ANCHOR_00175,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00176,MV2_12_ANCHOR_00176,,,,S2_MSI,Sentinel-2,20220118T130239_20220118T130322_T23KPR,,,,ABSENT,,,,ABSENT,BINDING_WEAK,scene_id_text,TEXT_OR_SCENE_UNLINKED,NONE,STAC_BLOCKED_NO_PATCH,DAY10_BLOCKED_NO_GEOMETRY,false,false,false,false,sem_patch_id_para_AOI_e_overlay,vincular_esta_cena_a_um_patch_e_asset_oficial_sem_inferencia_de_tile
MV2_13_BIND_00177,MV2_12_ANCHOR_00177,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00178,MV2_12_ANCHOR_00178,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00179,MV2_12_ANCHOR_00179,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00180,MV2_12_ANCHOR_00180,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00181,MV2_12_ANCHOR_00181,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00182,MV2_12_ANCHOR_00182,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00183,MV2_12_ANCHOR_00183,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00184,MV2_12_ANCHOR_00184,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00185,MV2_12_ANCHOR_00185,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00186,MV2_12_ANCHOR_00186,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00187,MV2_12_ANCHOR_00187,,,,,,,2022-02-16,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00188,MV2_12_ANCHOR_00188,,,,,,,2022-05-30,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00189,MV2_12_ANCHOR_00189,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00190,MV2_12_ANCHOR_00190,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00191,MV2_12_ANCHOR_00191,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00192,MV2_12_ANCHOR_00192,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00193,MV2_12_ANCHOR_00193,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00194,MV2_12_ANCHOR_00194,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00195,MV2_12_ANCHOR_00195,,,,,,,2022-02-01,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00196,MV2_12_ANCHOR_00196,,,,,,,2022-2023,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00197,MV2_12_ANCHOR_00197,,,,,,,2022-2023,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00198,MV2_12_ANCHOR_00198,,,,,,,2022-2023,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00199,MV2_12_ANCHOR_00199,,,,,,,2022-05-24,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00200,MV2_12_ANCHOR_00200,,,,,,,2022-2023,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00201,MV2_12_ANCHOR_00201,,,,,,,2022-02-10,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00202,MV2_12_ANCHOR_00202,,,,,,,2022-2023,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00203,MV2_12_ANCHOR_00203,,,,,,,2021-2022,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00204,MV2_12_ANCHOR_00204,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00205,MV2_12_ANCHOR_00205,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00206,MV2_12_ANCHOR_00206,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00207,MV2_12_ANCHOR_00207,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00208,MV2_12_ANCHOR_00208,,,,,,,2021-05-10,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00209,MV2_12_ANCHOR_00209,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00210,MV2_12_ANCHOR_00210,,,,,,,2022-01-18,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00211,MV2_12_ANCHOR_00211,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00212,MV2_12_ANCHOR_00212,,,,S2_MSI,Sentinel-2,20220118T130239_20220118T130322_T23KPR,2022-01-18,,,ABSENT,,,,ABSENT,BINDING_WEAK,scene_id_text,TEXT_OR_SCENE_UNLINKED,NONE,STAC_BLOCKED_NO_PATCH,DAY10_BLOCKED_NO_GEOMETRY,false,false,false,false,sem_patch_id_para_AOI_e_overlay,vincular_esta_cena_a_um_patch_e_asset_oficial_sem_inferencia_de_tile
MV2_13_BIND_00213,MV2_12_ANCHOR_00213,,,,S2_MSI,Sentinel-2,20220202T130251_20220202T130247_T23KPR,2022-02-02,,,ABSENT,,,,ABSENT,BINDING_WEAK,scene_id_text,TEXT_OR_SCENE_UNLINKED,NONE,STAC_BLOCKED_NO_PATCH,DAY10_BLOCKED_NO_GEOMETRY,false,false,false,false,sem_patch_id_para_AOI_e_overlay,vincular_esta_cena_a_um_patch_e_asset_oficial_sem_inferencia_de_tile
MV2_13_BIND_00214,MV2_12_ANCHOR_00214,,,,S2_MSI,Sentinel-2,20220202T130251_20220202T130247_T23KPR,2022-02-19,,,ABSENT,,,,ABSENT,BINDING_WEAK,scene_id_text,TEXT_OR_SCENE_UNLINKED,NONE,STAC_BLOCKED_NO_PATCH,DAY10_BLOCKED_NO_GEOMETRY,false,false,false,false,sem_patch_id_para_AOI_e_overlay,vincular_esta_cena_a_um_patch_e_asset_oficial_sem_inferencia_de_tile
MV2_13_BIND_00215,MV2_12_ANCHOR_00215,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00216,MV2_12_ANCHOR_00216,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00217,MV2_12_ANCHOR_00217,,,,,,,2022-05-24,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00218,MV2_12_ANCHOR_00218,,,,,,,2022-02-15,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00219,MV2_12_ANCHOR_00219,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00220,MV2_12_ANCHOR_00220,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00221,MV2_12_ANCHOR_00221,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00222,MV2_12_ANCHOR_00222,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00223,MV2_12_ANCHOR_00223,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00224,MV2_12_ANCHOR_00224,,,,,,,2022-2023,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00225,MV2_12_ANCHOR_00225,,,,,,,2021-2022,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
