canonical_patch_id,region,current_clean_dates_count,current_clean_dates,missing_dates_to_3,current_clean_temporal_asset_count,s2_clean_asset_count,s1_clean_asset_count,dinov2_clean_asset_count,eligible_for_temporal_embedding_drift_now,acquisition_gap_status,acquisition_priority,is_actionable_for_temporal_backfill,requires_metadata_repair_before_acquisition,remaining_blockers,minimum_new_acquisitions_required,recommended_sensor_family,recommended_processing_contract,next_required_action,guardrail_status
PET_2022_02_15,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PET_2022_03_20_21,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PET_2024_03_21_28,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PET_21,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PET_22,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PET_23,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PET_24,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PET_25,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PET_26,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PET_27,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PET_P001,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PET_P002,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PET_P003,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PET_P004,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PET_PACKAGES,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PKG_v2at_0001,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PKG_v2at_0002,Curitiba,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PKG_v2at_0004,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PKG_v2at_0007,Curitiba,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PKG_v2at_0008,Curitiba,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
PKG_v2at_0009,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC-00019,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC-00183,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC-00205,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00019,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00183,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00204,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00205,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00227,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00260,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00276,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00279,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00289,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00290,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00291,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00292,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00294,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00296,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00299,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00302,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00313,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00314,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00354,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00355,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00364,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00388,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00458,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00460,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00481,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00482,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
