canonical_patch_id,region,normalized_asset_count,clean_temporal_asset_count,unique_acquisition_dates_count,unique_acquisition_dates,s2_clean_asset_count,s1_clean_asset_count,dinov2_clean_asset_count,has_1_date,has_2_dates,has_3plus_dates,eligible_for_temporal_embedding_drift,temporal_coverage_status,remaining_blockers,next_required_action
curitiba_00992__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00995__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_01012__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_01015__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_01030__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_01040__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_01050__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_01059__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_01065__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_01075__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_01101__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_01145__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_01324__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00038,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00249,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00350,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00357,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00367,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00402,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00409,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00410,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00413,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00416,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00445,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00446,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00597,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00661,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00662,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00695,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00728,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00740,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00887,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00888,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00889,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00895,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00899,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00924,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00930,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00934,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00936,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00960,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00969,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00977,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00992,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_00995,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_01012,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_01015,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_01030,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_01040,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_01050,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_01059,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_01065,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_01075,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_01101,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_01145,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_curitiba_01324,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_id,unknown,60,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00016,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00104,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00119,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00140,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00240,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00257,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00275,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00291,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00315,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00360,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00362,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00396,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00397,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00404,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00431,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00467,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00506,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00507,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00579,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00614,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00615,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00617,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00618,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00641,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00649,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00652,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00720,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00756,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00789,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00823,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00825,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00829,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00860,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00863,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00865,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00916,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_00986,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_01307,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_01323,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_01349,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_01352,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_01386,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_01403,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_01458,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_01478,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_01483,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_01488,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_petropolis_01495,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00019,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00183,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00204,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00205,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00227,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
