missingness_mask_id,unified_patch_id,feature_family,feature_available,feature_missing,missing_reason,missingness_allowed,imputation_allowed,imputation_strategy,review_only
S18B_MASK_01427,S18A_PATCH_0238,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01428,S18A_PATCH_0238,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01429,S18A_PATCH_0239,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01430,S18A_PATCH_0239,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01431,S18A_PATCH_0239,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01432,S18A_PATCH_0239,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01433,S18A_PATCH_0239,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01434,S18A_PATCH_0239,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01435,S18A_PATCH_0240,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01436,S18A_PATCH_0240,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01437,S18A_PATCH_0240,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01438,S18A_PATCH_0240,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01439,S18A_PATCH_0240,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01440,S18A_PATCH_0240,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01441,S18A_PATCH_0241,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01442,S18A_PATCH_0241,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01443,S18A_PATCH_0241,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01444,S18A_PATCH_0241,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01445,S18A_PATCH_0241,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01446,S18A_PATCH_0241,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01447,S18A_PATCH_0242,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01448,S18A_PATCH_0242,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01449,S18A_PATCH_0242,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01450,S18A_PATCH_0242,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01451,S18A_PATCH_0242,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01452,S18A_PATCH_0242,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01453,S18A_PATCH_0243,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01454,S18A_PATCH_0243,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01455,S18A_PATCH_0243,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01456,S18A_PATCH_0243,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01457,S18A_PATCH_0243,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01458,S18A_PATCH_0243,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01459,S18A_PATCH_0244,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01460,S18A_PATCH_0244,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01461,S18A_PATCH_0244,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01462,S18A_PATCH_0244,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01463,S18A_PATCH_0244,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01464,S18A_PATCH_0244,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01465,S18A_PATCH_0245,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01466,S18A_PATCH_0245,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01467,S18A_PATCH_0245,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01468,S18A_PATCH_0245,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01469,S18A_PATCH_0245,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01470,S18A_PATCH_0245,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01471,S18A_PATCH_0246,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01472,S18A_PATCH_0246,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01473,S18A_PATCH_0246,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01474,S18A_PATCH_0246,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01475,S18A_PATCH_0246,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01476,S18A_PATCH_0246,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01477,S18A_PATCH_0247,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01478,S18A_PATCH_0247,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01479,S18A_PATCH_0247,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01480,S18A_PATCH_0247,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01481,S18A_PATCH_0247,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01482,S18A_PATCH_0247,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01483,S18A_PATCH_0248,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01484,S18A_PATCH_0248,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01485,S18A_PATCH_0248,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01486,S18A_PATCH_0248,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01487,S18A_PATCH_0248,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01488,S18A_PATCH_0248,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01489,S18A_PATCH_0249,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01490,S18A_PATCH_0249,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01491,S18A_PATCH_0249,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01492,S18A_PATCH_0249,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01493,S18A_PATCH_0249,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01494,S18A_PATCH_0249,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01495,S18A_PATCH_0250,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01496,S18A_PATCH_0250,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01497,S18A_PATCH_0250,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01498,S18A_PATCH_0250,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01499,S18A_PATCH_0250,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01500,S18A_PATCH_0250,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01501,S18A_PATCH_0251,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01502,S18A_PATCH_0251,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01503,S18A_PATCH_0251,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01504,S18A_PATCH_0251,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01505,S18A_PATCH_0251,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01506,S18A_PATCH_0251,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01507,S18A_PATCH_0252,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01508,S18A_PATCH_0252,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01509,S18A_PATCH_0252,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01510,S18A_PATCH_0252,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01511,S18A_PATCH_0252,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01512,S18A_PATCH_0252,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01513,S18A_PATCH_0253,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01514,S18A_PATCH_0253,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01515,S18A_PATCH_0253,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01516,S18A_PATCH_0253,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01517,S18A_PATCH_0253,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01518,S18A_PATCH_0253,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01519,S18A_PATCH_0254,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01520,S18A_PATCH_0254,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01521,S18A_PATCH_0254,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01522,S18A_PATCH_0254,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01523,S18A_PATCH_0254,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01524,S18A_PATCH_0254,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01525,S18A_PATCH_0255,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01526,S18A_PATCH_0255,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01527,S18A_PATCH_0255,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01528,S18A_PATCH_0255,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01529,S18A_PATCH_0255,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01530,S18A_PATCH_0255,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01531,S18A_PATCH_0256,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01532,S18A_PATCH_0256,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01533,S18A_PATCH_0256,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01534,S18A_PATCH_0256,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01535,S18A_PATCH_0256,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01536,S18A_PATCH_0256,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01537,S18A_PATCH_0257,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01538,S18A_PATCH_0257,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01539,S18A_PATCH_0257,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01540,S18A_PATCH_0257,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01541,S18A_PATCH_0257,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01542,S18A_PATCH_0257,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01543,S18A_PATCH_0258,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01544,S18A_PATCH_0258,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01545,S18A_PATCH_0258,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01546,S18A_PATCH_0258,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01547,S18A_PATCH_0258,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01548,S18A_PATCH_0258,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01549,S18A_PATCH_0259,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01550,S18A_PATCH_0259,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01551,S18A_PATCH_0259,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01552,S18A_PATCH_0259,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01553,S18A_PATCH_0259,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01554,S18A_PATCH_0259,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01555,S18A_PATCH_0260,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01556,S18A_PATCH_0260,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01557,S18A_PATCH_0260,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01558,S18A_PATCH_0260,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01559,S18A_PATCH_0260,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01560,S18A_PATCH_0260,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01561,S18A_PATCH_0261,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01562,S18A_PATCH_0261,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01563,S18A_PATCH_0261,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01564,S18A_PATCH_0261,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01565,S18A_PATCH_0261,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01566,S18A_PATCH_0261,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01567,S18A_PATCH_0262,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01568,S18A_PATCH_0262,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01569,S18A_PATCH_0262,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01570,S18A_PATCH_0262,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01571,S18A_PATCH_0262,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01572,S18A_PATCH_0262,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01573,S18A_PATCH_0263,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01574,S18A_PATCH_0263,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01575,S18A_PATCH_0263,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01576,S18A_PATCH_0263,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01577,S18A_PATCH_0263,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01578,S18A_PATCH_0263,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01579,S18A_PATCH_0264,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01580,S18A_PATCH_0264,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01581,S18A_PATCH_0264,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01582,S18A_PATCH_0264,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01583,S18A_PATCH_0264,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01584,S18A_PATCH_0264,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01585,S18A_PATCH_0265,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01586,S18A_PATCH_0265,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01587,S18A_PATCH_0265,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01588,S18A_PATCH_0265,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01589,S18A_PATCH_0265,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01590,S18A_PATCH_0265,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01591,S18A_PATCH_0266,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01592,S18A_PATCH_0266,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01593,S18A_PATCH_0266,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01594,S18A_PATCH_0266,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01595,S18A_PATCH_0266,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01596,S18A_PATCH_0266,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01597,S18A_PATCH_0267,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01598,S18A_PATCH_0267,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01599,S18A_PATCH_0267,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01600,S18A_PATCH_0267,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01601,S18A_PATCH_0267,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01602,S18A_PATCH_0267,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01603,S18A_PATCH_0268,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01604,S18A_PATCH_0268,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01605,S18A_PATCH_0268,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01606,S18A_PATCH_0268,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01607,S18A_PATCH_0268,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01608,S18A_PATCH_0268,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01609,S18A_PATCH_0269,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01610,S18A_PATCH_0269,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01611,S18A_PATCH_0269,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01612,S18A_PATCH_0269,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01613,S18A_PATCH_0269,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01614,S18A_PATCH_0269,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01615,S18A_PATCH_0270,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01616,S18A_PATCH_0270,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01617,S18A_PATCH_0270,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01618,S18A_PATCH_0270,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01619,S18A_PATCH_0270,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01620,S18A_PATCH_0270,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01621,S18A_PATCH_0271,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01622,S18A_PATCH_0271,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01623,S18A_PATCH_0271,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01624,S18A_PATCH_0271,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01625,S18A_PATCH_0271,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01626,S18A_PATCH_0271,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01627,S18A_PATCH_0272,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01628,S18A_PATCH_0272,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01629,S18A_PATCH_0272,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01630,S18A_PATCH_0272,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01631,S18A_PATCH_0272,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01632,S18A_PATCH_0272,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01633,S18A_PATCH_0273,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01634,S18A_PATCH_0273,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01635,S18A_PATCH_0273,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01636,S18A_PATCH_0273,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01637,S18A_PATCH_0273,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01638,S18A_PATCH_0273,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01639,S18A_PATCH_0274,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01640,S18A_PATCH_0274,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01641,S18A_PATCH_0274,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01642,S18A_PATCH_0274,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01643,S18A_PATCH_0274,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01644,S18A_PATCH_0274,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01645,S18A_PATCH_0275,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01646,S18A_PATCH_0275,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01647,S18A_PATCH_0275,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01648,S18A_PATCH_0275,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01649,S18A_PATCH_0275,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01650,S18A_PATCH_0275,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01651,S18A_PATCH_0276,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01652,S18A_PATCH_0276,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01653,S18A_PATCH_0276,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01654,S18A_PATCH_0276,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01655,S18A_PATCH_0276,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01656,S18A_PATCH_0276,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01657,S18A_PATCH_0277,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01658,S18A_PATCH_0277,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01659,S18A_PATCH_0277,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01660,S18A_PATCH_0277,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01661,S18A_PATCH_0277,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01662,S18A_PATCH_0277,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01663,S18A_PATCH_0278,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01664,S18A_PATCH_0278,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01665,S18A_PATCH_0278,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01666,S18A_PATCH_0278,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01667,S18A_PATCH_0278,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01668,S18A_PATCH_0278,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01669,S18A_PATCH_0279,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01670,S18A_PATCH_0279,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01671,S18A_PATCH_0279,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01672,S18A_PATCH_0279,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01673,S18A_PATCH_0279,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01674,S18A_PATCH_0279,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01675,S18A_PATCH_0280,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01676,S18A_PATCH_0280,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01677,S18A_PATCH_0280,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01678,S18A_PATCH_0280,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01679,S18A_PATCH_0280,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01680,S18A_PATCH_0280,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01681,S18A_PATCH_0281,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01682,S18A_PATCH_0281,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01683,S18A_PATCH_0281,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01684,S18A_PATCH_0281,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01685,S18A_PATCH_0281,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01686,S18A_PATCH_0281,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01687,S18A_PATCH_0282,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01688,S18A_PATCH_0282,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01689,S18A_PATCH_0282,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01690,S18A_PATCH_0282,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01691,S18A_PATCH_0282,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01692,S18A_PATCH_0282,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01693,S18A_PATCH_0283,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01694,S18A_PATCH_0283,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01695,S18A_PATCH_0283,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01696,S18A_PATCH_0283,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01697,S18A_PATCH_0283,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01698,S18A_PATCH_0283,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01699,S18A_PATCH_0284,physical_topography,true,false,available,true,unsupervised_only,none,true
