linkage_id,event_id,patch_id,region,event_date,precision_tier,spatial_relation,linkage_confidence,can_be_used_for_observational_evaluation,can_be_ground_truth,can_be_used_as_ground_truth,allowed_for_training,review_only,requires_manual_review,interpretation,limitations
S15BLINK_004162,S15AEVT_004162,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004163,S15AEVT_004163,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004164,S15AEVT_004164,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004165,S15AEVT_004165,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004166,S15AEVT_004166,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004167,S15AEVT_004167,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004168,S15AEVT_004168,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004169,S15AEVT_004169,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004170,S15AEVT_004170,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004171,S15AEVT_004171,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004172,S15AEVT_004172,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004173,S15AEVT_004173,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004174,S15AEVT_004174,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004175,S15AEVT_004175,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004176,S15AEVT_004176,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004177,S15AEVT_004177,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004178,S15AEVT_004178,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004179,S15AEVT_004179,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004180,S15AEVT_004180,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004181,S15AEVT_004181,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004182,S15AEVT_004182,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004183,S15AEVT_004183,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004184,S15AEVT_004184,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004185,S15AEVT_004185,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004186,S15AEVT_004186,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004187,S15AEVT_004187,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004188,S15AEVT_004188,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004189,S15AEVT_004189,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004190,S15AEVT_004190,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004191,S15AEVT_004191,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004192,S15AEVT_004192,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004193,S15AEVT_004193,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004194,S15AEVT_004194,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004195,S15AEVT_004195,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004196,S15AEVT_004196,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004197,S15AEVT_004197,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004198,S15AEVT_004198,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004199,S15AEVT_004199,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004200,S15AEVT_004200,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004201,S15AEVT_004201,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004202,S15AEVT_004202,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004203,S15AEVT_004203,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004204,S15AEVT_004204,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004205,S15AEVT_004205,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,,T6_neighborhood_context_only,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004206,S15AEVT_004206,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-02-06,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004207,S15AEVT_004207,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-02-06,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004208,S15AEVT_004208,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-02-06,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004209,S15AEVT_004209,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-02-06,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004210,S15AEVT_004210,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-02-06,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004211,S15AEVT_004211,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-02-06,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004212,S15AEVT_004212,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-02-06,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004213,S15AEVT_004213,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-02-06,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004214,S15AEVT_004214,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-02-06,T5_official_street_segment_candidate,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004215,S15AEVT_004215,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-02-06,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004216,S15AEVT_004216,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-02-06,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004217,S15AEVT_004217,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-02-06,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004218,S15AEVT_004218,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-02-06,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004219,S15AEVT_004219,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-02-09,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004220,S15AEVT_004220,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004221,S15AEVT_004221,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004222,S15AEVT_004222,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004223,S15AEVT_004223,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004224,S15AEVT_004224,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004225,S15AEVT_004225,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004226,S15AEVT_004226,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004227,S15AEVT_004227,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004228,S15AEVT_004228,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004229,S15AEVT_004229,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T5_official_street_segment_candidate,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004230,S15AEVT_004230,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004231,S15AEVT_004231,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004232,S15AEVT_004232,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004233,S15AEVT_004233,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004234,S15AEVT_004234,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004235,S15AEVT_004235,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-07,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004236,S15AEVT_004236,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-07-08,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004237,S15AEVT_004237,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-06-14,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004238,S15AEVT_004238,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-06-14,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004239,S15AEVT_004239,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-06-14,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004240,S15AEVT_004240,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-06-14,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004241,S15AEVT_004241,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-06-14,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004242,S15AEVT_004242,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-06-14,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004243,S15AEVT_004243,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-06-14,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004244,S15AEVT_004244,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-06-14,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004245,S15AEVT_004245,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-06-14,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004246,S15AEVT_004246,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-06-30,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_004247,S15AEVT_004247,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2023-06-30,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
